id,lat,lon,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,emb_8,emb_9,emb_10,emb_11,emb_12,emb_13,emb_14,emb_15,emb_16,emb_17,emb_18,emb_19,emb_20,emb_21,emb_22,emb_23,emb_24,emb_25,emb_26,emb_27,emb_28,emb_29,emb_30,emb_31,emb_32,emb_33,emb_34,emb_35,emb_36,emb_37,emb_38,emb_39,emb_40,emb_41,emb_42,emb_43,emb_44,emb_45,emb_46,emb_47,emb_48,emb_49,emb_50,emb_51,emb_52,emb_53,emb_54,emb_55,emb_56,emb_57,emb_58,emb_59,emb_60,emb_61,emb_62,emb_63,emb_64,emb_65,emb_66,emb_67,emb_68,emb_69,emb_70,emb_71,emb_72,emb_73,emb_74,emb_75,emb_76,emb_77,emb_78,emb_79,emb_80,emb_81,emb_82,emb_83,emb_84,emb_85,emb_86,emb_87,emb_88,emb_89,emb_90,emb_91,emb_92,emb_93,emb_94,emb_95,emb_96,emb_97,emb_98,emb_99,emb_100,emb_101,emb_102,emb_103,emb_104,emb_105,emb_106,emb_107,emb_108,emb_109,emb_110,emb_111,emb_112,emb_113,emb_114,emb_115,emb_116,emb_117,emb_118,emb_119,emb_120,emb_121,emb_122,emb_123,emb_124,emb_125,emb_126,emb_127
f58b3345-c8d0-420b-bed2-58603d7f5c42,83.40681878843779,56.96048866322826,0.58809,-1.771004,0.16465198,-0.5315252,-2.9064333,-0.8197993,-0.18935522,2.032884,-2.03367,-0.5010001,-2.0461776,-1.4655907,0.12298289,-1.536931,-1.0317792,1.1294472,-0.13413033,0.19696441,-2.1752589,-0.3093244,-0.9273213,0.9534606,0.8937496,-1.1880434,0.015347945,-0.43734246,1.5091667,-1.1436205,-1.0457084,1.4538518,0.8795682,1.4573557,-0.030515738,1.1781336,-0.5322802,-0.28263646,-0.013771884,0.6830345,-1.2568496,1.2040747,0.17322634,-0.9077232,0.072401404,1.0438247,-0.8748755,1.1423731,0.90469074,0.3311717,-1.0874953,-0.470926,0.6399098,0.058443885,0.7575122,-0.46278512,-0.5425969,-0.7798221,-1.4512511,1.4524989,0.46804833,1.4865775,1.6679738,0.5524087,-0.20378739,1.2579271,-1.8411291,2.4448183,-2.201421,-0.26276204,-0.87006754,-0.5234732,0.39401558,-1.0966244,1.4896199,-0.30992982,1.1128653,0.4475158,0.8760336,-0.75383383,-0.37809327,-0.0056727836,-0.6411988,0.14977895,-0.06040235,1.5656058,0.10593515,-0.10157243,1.0226235,-1.2207111,-0.20674346,1.0547056,0.38245273,-0.019607844,1.0361866,-0.028571153,-1.3401191,0.2230991,0.32255852,0.05547006,-0.6422669,-0.11707965,0.29005307,0.74715203,-0.58137333,1.452327,2.1064265,-1.0664587,-0.25756836,0.44837406,-1.2066385,1.7400137,0.74406534,0.4458646,-1.2981238,-2.0483391,-1.010044,-0.64575124,0.42186594,-0.29405767,0.99011844,1.7566806,0.041125372,0.519467,0.5523171,-0.5855133,-1.2142575,-1.178669,0.65823793,1.1344435
e76826e0-57ea-4e37-9779-bef6e192d9b5,82.18577758324204,-102.6222100652402,-0.08143001,0.7578353,0.24476169,-1.3049974,0.27816385,0.1486226,0.10201982,-0.19299681,-0.29061422,-0.08706384,1.5255865,-0.52289,1.6067342,-0.05326874,1.0994714,1.0111449,2.0647569,0.35239345,0.2707488,0.14781485,0.49850863,2.7880554,0.44753483,0.19436148,-1.682704,-1.3831338,0.7487136,-1.9049851,0.3112797,-1.105233,0.15378515,-0.4721783,1.1578243,-1.8248287,-0.007641054,2.1784914,-1.5063497,-0.24422611,2.3459814,0.986728,1.4501824,0.4698336,-0.7169443,0.9232512,0.52961516,-1.4562823,1.6192354,0.37354594,1.3137916,0.17565632,-1.2546353,1.4407895,-0.7922552,-2.314984,-0.9678049,-0.31679863,-0.079008274,1.3584455,1.227091,0.8695356,-0.3467288,0.0142880045,-0.11755306,0.33926347,0.38962564,-0.36375248,-0.5701682,-1.0327905,0.9145562,-1.1647702,-0.029415807,-1.598513,1.984479,0.101750545,-1.0812728,0.2802282,0.5956888,1.9375807,-1.0588806,0.80714947,0.32039317,0.85874534,0.30962327,-0.9609737,1.2758051,0.41577205,-1.1147586,-0.68677443,-0.26858965,1.0157951,0.5023224,-0.08146508,0.6332123,-0.4598261,-1.0355593,-1.1463612,0.23258997,1.181128,0.6115161,0.63600904,0.4388183,0.7841371,0.91080743,-0.9225221,0.2720819,-1.3981687,1.7744653,-1.4292563,-1.0280952,-0.4063555,-1.8095315,-0.73638505,-0.10181722,-0.81677663,-1.8115089,0.035280105,0.59682095,-0.47703528,0.008387276,0.26570493,-0.8760205,-0.7936269,1.0152662,-0.32748774,-1.5966133,-0.49399132,0.09044821,0.0050420375
afc8c901-2ce3-411f-8357-bac13933e611,-2.7977556110969743,101.38722136471972,-0.54105514,-1.1545597,-1.1616493,-1.0492045,0.75241226,-0.5114331,-0.41925204,-0.6018429,0.8674335,1.177587,0.019631485,-1.7489644,-0.84239906,0.9203593,-1.4876426,-0.24316654,-0.9996433,0.8183407,1.6975945,-1.2123594,0.5014101,0.8615425,1.7794902,-1.0512599,-1.2302455,1.2884499,-0.21815233,-0.7402357,1.0074443,1.067379,1.1948742,-0.7899704,1.0378128,1.583008,-0.10771095,0.49667132,-0.72038907,0.77832496,1.8863686,1.4017783,1.6610308,-0.35663894,-0.4497601,0.9493325,0.39400223,-1.3384948,1.895358,-0.33765075,1.5764836,0.26856583,-3.2925153,0.9275137,-0.2477593,-0.4372918,-1.0238736,-0.7895086,1.2431799,-0.48991323,1.2552922,-1.0527835,1.1306027,2.051749,1.3700955,-2.3003113,0.5795906,-0.06942497,0.096971266,1.1978991,0.5975663,1.2967879,1.0221279,-1.4466059,0.41337818,-0.38624418,-0.044520583,1.9219834,0.11916232,-0.77915484,1.0715941,1.1060404,-0.9925929,0.5936461,0.18486606,-0.37040094,-0.8293864,1.5675789,0.25296947,0.64236486,-0.4882312,-1.0509249,-0.021687292,-0.42238826,0.79970807,-0.37104365,1.1129938,1.4871452,0.48885584,-0.9883883,1.2475803,0.9011166,-1.7669927,-0.8126245,-0.015150145,-1.3230232,1.6656597,-1.3956618,0.1987926,-0.8380504,-0.0993923,-0.54416615,-0.81074685,-1.328956,0.08975029,1.1964414,-0.38900554,-0.4414874,-0.2859098,1.6154077,-0.15258506,-0.3362676,-0.7069319,-1.3711026,1.1551949,0.5909958,-1.1967192,-0.348051,-0.8242099,-0.25286132
d0cecdea-149d-49e6-8979-2a64b4c5a21f,17.97296097334096,-28.344613532323535,0.24383758,-2.1538901,0.09176755,-0.98890346,0.11639876,-2.011838,-0.2720537,-1.0814716,-0.7171327,0.02697582,0.680445,0.7198374,-0.96413594,0.4209016,0.017286954,-0.60429573,-0.4064838,-0.47764358,-0.38788503,-0.59850544,0.5756347,-0.25244823,-0.088169776,0.6775776,0.4715125,-0.38315898,-2.26892,0.35677928,-1.7765229,1.6505904,0.94754994,1.1848351,-0.621336,1.2515721,0.25119752,0.8810716,-0.08885592,-0.79342693,-0.58861506,-0.9226413,0.208188,0.081984624,2.0098283,-1.3134395,-0.60474205,-0.31092647,-1.517866,0.40751663,-0.18204743,-1.8095081,0.22478786,1.0302695,-1.2539184,0.61675423,-0.10892898,-0.46142015,0.9519885,-0.33755043,-0.16045198,-0.6513127,0.6882332,1.1474935,0.3904669,0.32292286,-0.68382484,-0.394642,-0.65134275,-1.7711273,1.0568843,-0.65878046,-1.0985541,0.6261344,0.07219614,-0.3158572,0.21645658,0.9175829,-0.51542175,0.48175743,0.52445626,0.68023014,0.17865683,0.42795733,-0.22979386,0.2890899,-0.45362255,0.5107796,1.5149451,-1.2237293,-0.78592134,-0.27421603,-0.46425113,1.6845477,-0.398772,-0.11716206,1.3684407,0.17302234,-0.31222624,1.5866222,0.5142787,1.4242728,-1.9320424,0.5116957,0.11676672,0.0270005,-0.059972495,-0.49030188,0.96378046,1.6066958,1.6043164,-0.5680046,0.947481,0.4400652,-1.4679577,-0.21261215,-1.2169601,-1.2348713,-0.35706118,0.26549575,0.2035794,0.79919887,0.7331768,0.25699365,-0.24706542,1.3253646,-1.0119694,-1.5248263,-0.39616784,0.3182694
f6abb240-17e3-4529-b806-a4bcba52e667,76.75311141864219,-37.07976138361175,-0.9533951,-1.1400164,1.9858254,-1.4355433,-0.54711485,0.49183035,1.924253,0.23590016,0.7227017,-0.93690664,0.64233553,0.9712847,0.48191026,1.8873525,0.20390166,0.87093985,-0.63586676,-0.82092154,-1.2227188,-1.0063583,0.4944876,-0.16543756,0.6849197,-1.0893973,0.5017928,1.3605077,-0.62065285,-0.5401951,0.07184427,-0.028756509,-0.40696284,0.57831424,0.7661283,0.86190563,-0.20164798,1.8779031,1.1226515,-2.546186,1.2360064,-0.582074,1.4211208,0.5162901,0.99548256,-0.1441151,-0.030249374,0.7244259,0.35831785,-1.2513227,-0.18220818,1.5629289,-3.0872395,-1.6817921,0.24565147,1.4355569,-1.1638476,-0.08487921,2.3725767,-2.2607903,1.0636047,-0.8938111,-1.7739784,-0.22580788,0.149285,0.31645092,1.0289251,-1.1559391,1.6757581,-0.11840349,0.049898237,1.0997435,0.21077068,0.2708864,0.21449685,-1.9076852,0.14234462,-1.9006554,-0.8643907,-0.23020019,-1.1130958,-0.5116133,-1.4633281,-1.4456391,1.6733756,0.8057844,-1.5836831,0.401384,-1.2555847,0.35056752,-0.2614767,-0.5426627,-1.4466195,1.2238964,-1.0911512,1.2611196,-0.6901486,0.9277909,-0.96449196,-0.5510984,0.66269135,-0.8290305,-1.1191392,-2.292973,-0.95175785,0.68480164,2.2518518,0.89951724,-0.8547328,1.1133646,0.03897903,-0.119178884,-1.8932152,-0.8490296,-1.4173113,-0.43927383,0.29273802,-0.7125584,-1.2828784,0.33010215,-0.09998095,0.3190249,0.74055845,1.7395155,-1.262513,1.9169202,-0.745425,0.45881182,0.5924779,-0.36708662
83127e34-4c26-42d7-9e65-5a7d18da9759,21.65568478773028,-152.2828914647505,-0.5144035,-0.80932146,1.1898637,0.60297227,0.16092516,-0.8169085,-0.47551617,0.3024041,-1.1029949,-0.28425303,-0.12167555,-0.35649672,-0.36591607,-0.2074986,-0.5556826,-0.82926494,0.12360854,1.3228801,0.9274873,0.9956224,0.03204993,1.9670548,-0.5023529,-0.74383503,1.3944142,0.27006373,-0.36482233,-0.40824327,1.4512378,0.6418556,1.4888436,0.1680968,-0.3100166,0.037048593,-0.4863078,1.991595,-0.79535204,-0.06857326,-0.4702549,-0.03093182,-0.2632171,-0.9173035,-0.0740949,-0.5207281,1.3951396,-0.07360432,0.33416975,2.5692496,-1.3863057,0.27853,-0.45970815,-1.8298888,1.6486057,-0.6414454,-0.7933501,0.84061074,-0.59022063,0.5980538,1.4276338,-2.0627022,-0.4241788,-1.4506243,1.3735849,-0.38676277,-0.42370006,1.1860601,2.998472,-0.115412705,0.7067668,0.32917294,0.09331135,0.29831344,0.2029557,-0.2736836,0.9595165,-0.89295274,-1.8079256,-0.34456939,0.27088273,-0.4887083,0.23665057,0.47895384,0.51674795,0.12538481,-1.109407,1.2997202,-0.09763895,1.0311832,-0.61902535,0.14990997,-0.45858935,-0.32242912,-1.6185645,-0.07014075,0.925556,-1.0751252,-0.22204915,-0.26013264,-0.97595435,-1.8870993,0.69334,-0.19567563,0.1922973,0.9816232,-2.2911558,1.2457374,-0.5861485,0.0028322344,0.23185384,-1.8069376,-0.6400174,0.54312706,1.5015754,-0.93382734,-0.44217196,-0.73101217,-0.76197994,1.7256134,0.79161584,-0.03729481,0.6215333,1.1558726,-0.22890048,1.9562719,-0.81517106,0.65750885,-0.33218113,0.4975935
dab88146-8c58-48a8-8223-02f990a91a03,-45.49941159502212,48.934172114244916,-1.0736572,-1.3821831,-0.40545353,1.1259477,0.8585466,1.3365864,0.5171234,1.2539166,1.0724459,0.5974747,1.0227139,-0.19765848,-1.4838502,1.0585964,-0.563325,-0.033945035,-0.17495194,-0.23679228,-3.1432824,0.22683284,-0.72277075,1.3031118,-0.28504643,-1.2071587,-0.90457267,1.4135828,-1.9275861,-0.11111983,0.20529385,0.5729854,-0.48052642,-0.36874995,-0.3678008,-1.2156309,0.9941894,1.6923555,3.0444455,2.2918139,1.4818034,0.6361907,0.22692965,-0.34194785,0.1783169,-0.7500062,-1.6407905,1.0036535,-0.1815826,1.3243425,0.42135704,0.4648753,-0.1967094,0.1831556,0.6081866,0.035610136,1.2851439,0.69516414,0.74102426,-0.96169794,0.24595378,-2.6116586,0.20426969,-0.5769239,0.4405527,-0.9238404,0.19083692,-0.57953686,1.1654952,0.8509614,-1.7108469,-0.8207668,-1.2104481,0.7640059,-1.2472103,2.0224714,0.00247707,-0.7557987,-0.87561214,0.83371884,0.58120614,0.33299208,0.67934614,0.11860596,-0.60115194,1.1666039,-0.44836986,0.91011107,0.6702175,1.0237613,1.4876539,-0.5361441,-0.6948634,0.35487798,1.8573216,-0.38897762,0.46013328,0.6068513,-0.9076105,-2.9530022,-1.4257944,0.72021145,0.3124761,0.23433582,-0.08917649,0.08833192,-0.5335555,0.92190766,-1.7294588,-0.7080403,0.014701467,1.4784065,-0.1695906,-1.6097099,0.96839315,1.1460674,0.20876169,0.31747174,-2.1800365,0.39051518,0.62101865,0.52964777,-1.5338358,-0.05236258,1.1230154,-0.9928635,-0.1564899,1.5701041,0.1557369,-0.45213044
377056a1-f1f5-4c9b-a9ee-a48516888c16,39.73731285781531,-160.67346910289308,-0.44158435,0.24248517,-0.0026866952,1.6119949,-0.9913991,1.4489261,-0.50930965,0.21715733,-0.2752256,0.35203576,0.54473406,-0.8738491,-0.43071878,0.6238844,0.0554235,-2.519095,0.48710194,-1.1365823,1.2628908,-0.85862297,-0.7444023,-1.2789791,0.54921156,-0.22377056,0.24999781,-1.4491943,-0.63878715,0.74865484,-0.62638265,-0.2142413,-0.1924145,-1.0013256,-0.77993697,-0.08274441,0.23811218,-1.0641762,0.36833042,-1.5337651,-0.867971,-0.116992325,-0.12547277,-0.77756745,1.3486671,1.2654109,0.06624406,0.18429467,0.6479713,-0.2407608,1.9546398,1.3181322,0.023010457,1.2296664,0.10002874,0.58340317,0.08655161,-1.7541685,0.8509485,-0.07087373,-1.2321672,-0.38759348,-0.12540932,0.0030335342,-0.70572263,-0.27775347,1.0753177,-0.62497807,0.02452093,1.5666258,-0.29232952,-0.6322643,1.7057132,-1.0259112,0.09395418,0.2060472,1.3541678,0.10614999,-1.9090134,0.54736686,-0.89067656,-1.1885991,-1.9890366,0.47909927,2.7539103,0.2081326,-0.24084659,1.0445033,1.746503,-0.6711428,0.14817435,0.6536019,-0.53577703,1.6438186,-0.3390791,-0.45414165,-0.2249866,0.6543731,0.28040814,0.22117957,-0.23472676,0.18535228,0.7399542,-0.24315518,1.1877214,0.65172803,1.4890599,1.036303,1.6358299,1.5540911,1.7985935,1.1280475,1.1709524,1.1075339,-2.1069243,-1.1284275,-1.284036,-0.07940114,0.7118577,-0.24702226,0.45679876,0.580659,-0.26233405,1.3811969,0.42356262,0.42228153,0.5988625,0.58778864,-1.3923682,0.8944695
b0b3715c-8e11-439b-bf6c-d6e2463ca691,82.30501776636024,6.3398370237780455,0.4568896,0.09635376,-0.89413923,3.6366,-0.42767894,-1.3014842,-0.7305606,1.9561285,1.2033898,-1.2069569,-1.0105985,0.69094896,0.9458335,1.840569,-1.2081066,0.3960197,0.7959163,-0.86730784,0.8619036,0.98822546,-0.39012703,0.5613211,-0.69243157,-0.9927797,-0.6755273,-0.19719288,0.5316917,-2.783638,-0.59421504,-1.4876263,-0.41409066,-0.89384526,-0.54262877,-0.4745772,0.97944444,0.8158551,1.705208,1.5949512,0.24801171,-0.6239039,0.25804555,-0.022486178,0.21261597,0.19243152,0.8814517,-0.45152423,0.72160774,-1.1342387,-0.5063074,0.09809192,1.7724425,0.96322984,0.209616,0.59149384,0.46223012,-0.6031734,1.5464512,-0.063061915,0.7283698,-2.593712,0.43956095,0.26273307,1.0232811,1.5118777,-0.88020873,1.9349667,-1.1386894,1.7203999,-0.0038792156,0.4094978,-0.5814124,0.28502437,-0.5820291,0.8338871,-0.13333377,0.35418627,0.5331433,1.0902587,-1.584707,0.31861615,-0.7135053,-1.1553895,0.67388344,0.4419444,1.1487877,1.6232992,-0.24340725,0.10731586,0.01651722,-0.8012183,-0.5982194,1.4627377,0.17469022,-1.8622807,1.1537255,0.46814784,0.41340974,0.03333462,1.7099259,-0.1101561,0.22650832,-0.40491477,0.94532174,0.5850698,0.98354536,2.1123104,0.33250993,-0.010599648,1.7459953,-0.6797801,0.6320994,1.0052156,-0.16269992,-0.41131154,1.158693,1.396434,0.018686444,0.11964557,0.33914387,-0.27831694,-0.51911485,1.3422064,0.8263327,0.8958848,0.94198006,0.17401837,-1.1054138,-0.33628088
86f8ceb8-54f3-46de-bd77-99564c5b461b,-86.90246108640086,0.28001157835007007,-0.84549797,-0.20587029,0.13904697,-0.53716105,0.1836022,-0.80608165,0.9101431,0.3871445,0.8373288,1.0087584,-0.21385415,-1.4786922,0.010024689,-0.68641025,0.6916628,0.978561,0.008967399,-2.2330022,-0.39402032,-0.0969602,0.2929095,-0.20174071,-1.9400779,0.8465661,-0.030120661,0.7296127,-1.0520792,1.3429197,-0.7524242,0.44634986,0.5103413,0.96747786,-0.31516543,0.040780194,0.51259923,0.44268596,-1.8873467,0.5021399,0.39174673,-0.11502204,0.44588232,-2.2878044,0.7005878,0.18364112,0.09480649,-0.039339297,1.4471862,-1.3467145,-0.7500707,0.9274386,0.19343773,0.8712402,2.3402765,-0.102589525,-1.3171865,-0.7805669,0.4043639,1.0001876,-0.5655389,1.1350918,-1.6864719,1.213729,0.34888896,1.176799,-0.5405076,-0.2931429,-1.8023973,0.51309836,2.0209858,0.14011443,0.5389937,-0.43612242,-1.2343392,1.433464,-0.6587043,0.751362,0.5315856,0.108790375,-1.1276668,-0.18974781,0.42893362,-1.9870471,-0.59012383,-0.19551134,0.42314744,0.63538396,0.063946374,0.43584895,-1.1856798,0.6982377,0.85659474,0.4680762,-0.23475295,-0.5684292,0.0051421165,-0.3808303,-1.1972307,-1.6140387,-1.565484,1.1740886,-2.6421778,-1.1577792,-0.5845068,0.9973174,0.90934134,0.15594487,0.39899617,0.33223405,0.23899563,0.5066863,1.7510387,0.5672221,-1.2769275,-0.22877894,-1.5032789,-1.5507938,1.2627871,0.51027924,0.7122151,-0.8594589,-0.85957474,-0.7831013,0.60716647,-0.05061306,-0.7450401,0.042529974,-1.2509379,0.8872792
1d5738e0-d97a-450a-beb6-8ed7c327fc99,50.08797067874656,-138.91874523046678,-1.2471604,-1.0803521,0.69566894,0.47642145,0.44092342,-1.6953082,-0.103113405,-0.6334333,0.28640747,-1.3597833,-0.06442381,0.3231468,0.8939767,2.7816627,-0.3390744,0.61646044,-2.128649,1.094816,-1.3867255,-1.5272613,-1.1726598,1.9632182,-1.0439708,0.2643871,-2.3694825,-0.8008735,0.39710072,1.633161,-1.4752893,-0.29496923,0.9844077,0.79322326,-0.6685977,-0.2518275,0.37782276,1.0654899,-0.7185947,-1.9322557,-0.3240242,-0.8095154,-1.4807842,0.20940867,0.681213,0.034963597,-0.5388331,0.35424402,-1.6579524,-0.5930022,0.22092193,-0.20787731,-0.9441048,1.3469622,0.68998474,0.3417593,-0.10089674,-0.81045234,-0.085630774,0.02562191,1.5332464,0.16904068,0.29801884,-0.068183616,-0.18624789,0.973221,-1.1321809,-1.3369181,0.47440508,-1.323408,0.5407972,-0.049801763,-0.27744335,-0.88572687,-0.10117634,-0.63696104,0.54205114,-1.3713554,-0.26987755,1.6401752,1.4390388,1.189218,-0.75918776,-2.890543,-0.152747,0.8756774,0.8693693,0.36735356,0.3186482,0.69324833,-0.181633,-0.9527584,-1.6749067,-1.2781434,-0.6930005,-0.632039,-0.9162756,1.3912295,-0.9772192,1.041128,0.5144948,-1.4224229,-0.19894049,0.4665959,-1.4995718,0.72184026,1.5804656,-0.62279004,-0.19968788,-0.92257315,-1.1564457,-2.3144953,-1.303254,0.009244976,0.9746451,1.6092496,-0.51470065,0.42034647,0.7968139,-0.013516299,-0.8878084,0.5236155,0.88449025,0.4051827,-0.5989962,0.827017,-0.38552788,-0.36283776,-0.35860416,0.57048
2ad507b7-17aa-4d54-aa04-1fcc607c8034,40.15934051024445,122.93741383424458,1.5404581,0.6120353,0.33662722,-0.47477415,0.5526532,0.92638785,0.04075832,0.37600815,-0.032207333,2.5617793,1.6090233,1.0644007,-1.9023083,-0.9320019,-0.46374485,0.567901,1.3937628,-0.64502907,1.6489561,0.6912341,0.26368275,-0.12563886,0.983316,0.686882,0.108956985,-0.53699607,-0.83550155,-1.9393566,-0.19906044,-0.10173282,0.15332724,0.44110146,1.6582171,0.16672316,-0.20672782,-1.5284104,-0.6562666,-0.39960942,1.9609824,0.037107304,-1.4263564,-0.6686562,1.2508719,-0.65543455,-1.2042071,0.0020633247,0.16590025,0.7454035,0.051140506,0.5120822,1.077765,-0.32468528,-1.2065365,-0.09507967,-0.19932164,1.3443571,0.76178795,0.82348615,-0.60126245,-0.38145334,-0.004886287,0.21464933,0.7969321,1.0245256,-0.013451438,0.43577117,-0.014542659,0.29533905,1.4870086,0.2682677,0.5126593,1.0495414,0.88677996,-0.33695838,-2.1718483,-1.6949393,-0.60303175,-0.42298058,-0.26014057,-0.63185936,-0.68486553,0.012610766,0.055022676,0.2541768,-0.56767917,-0.13214697,-0.69028276,0.32227895,1.2570835,0.9077689,0.8471231,-0.46754026,-0.40233573,-1.1113787,0.20549205,0.18270738,-1.168234,0.6669647,-0.14100502,-0.7533038,-0.9947808,1.104286,-0.7484111,-0.338433,1.297923,1.8413082,1.3234254,0.21613863,3.0415375,0.44127002,-2.4515982,-1.1056951,0.99335414,0.0708803,-0.56599563,1.4710585,-0.25274566,-0.48194206,-0.8360677,-0.49569395,-0.48596248,-0.45903116,-0.62686354,0.9796996,1.552871,-0.6706512,-0.1314032,-0.5034828
0e195ef2-87cd-457c-b93f-2ef70accc4e3,-0.02004980505319054,-178.715493047054,-0.634261,-1.4245737,-0.30793715,0.8416775,0.5787557,-0.23318803,-0.6858426,0.27201688,0.7092908,-0.8331867,-0.21627784,-2.3292944,0.33035102,0.12198555,0.48999876,1.5763375,-2.3687677,0.4042223,0.5395058,0.21024868,0.11933791,0.5326821,1.6273985,-0.56001085,-0.6517332,-1.2364967,-1.0016017,-0.9924353,-0.18765715,-0.1916768,-1.3691955,0.7454172,-0.7273419,-0.1604338,1.1261654,0.39636278,-1.7356106,-0.02001713,0.031813268,-0.09331154,0.6044328,-0.2852575,0.57542217,1.2441456,1.1548717,1.4135785,2.0274756,-0.33277068,0.9949147,-0.048872724,-0.3833588,0.0847805,1.1434414,0.45170945,-1.496827,1.5078676,-1.7703545,0.73469937,-0.042330902,-0.8262152,-0.008050577,0.45709106,1.3003678,0.7022935,0.8731382,1.3256054,-0.28993952,-0.5407894,0.57641757,1.0773947,0.42364296,-2.4621096,0.6258273,-0.5873202,-0.47440085,-0.8159081,-0.70910335,-0.9713608,0.50865996,-1.2094258,-0.7406783,-0.007534595,-2.0373893,-0.4142418,-1.0278723,0.7625615,0.61863977,1.7845485,-0.39536977,1.513585,0.5149071,-0.4362915,-0.18836439,2.0810905,0.31599987,-0.62530386,-1.6887367,0.7096603,0.013309255,1.0739673,0.03206186,-0.79791075,-0.5289985,0.23120491,0.5178436,0.7526072,0.25224003,0.8427987,-0.21198373,1.1009309,0.536325,2.4439363e-05,0.8063006,-0.35412955,0.1222202,0.23037672,0.24634898,-0.424132,2.157027,-0.22316457,0.5894874,-0.07445324,0.08806799,-1.3342346,1.0408602,-0.7319943,0.2189776,-0.11116175
36a9a12e-ef9b-4819-b8c6-2bd78fec181a,-22.226917761810867,-132.2887311638016,-0.41371405,-1.1883116,1.1335331,-0.9628395,0.7212235,0.21647218,-0.9500232,-0.37576973,1.1265409,0.6686049,-1.4946151,1.1536231,0.079631165,1.1337657,1.2192708,1.3263173,-0.21296339,-0.2252578,-1.217862,1.5398825,0.48275688,1.4028094,-1.4522032,-1.196248,-2.1209486,-0.8363639,-0.2643586,-1.8730508,-0.1883211,-1.8153443,-0.39006588,0.42462698,1.109332,-1.3484443,0.22906135,-1.3621643,0.05992335,1.2272666,0.37316978,1.4450163,0.08517287,-1.5232298,-0.8310013,-0.5627739,0.58075136,-1.0102975,-0.79009765,-0.29326132,-0.26910195,1.2364885,1.2075634,1.0743165,-0.37986284,1.2909422,-0.7232179,0.0051859673,0.1940781,-0.32455954,-0.80858636,1.0819306,-0.037376422,0.82576054,0.5455294,0.6793828,0.29236412,-0.43880305,2.059811,0.003171596,0.24641995,-1.53573,1.4719917,0.9161162,-0.33312985,0.0613732,-0.94100904,0.5302302,0.5809264,-0.7118845,1.0961633,-1.763906,-0.8634209,0.39309713,-0.06460964,-0.34875166,-0.09619442,-0.23186702,-0.06325466,-0.40289298,-0.30937222,0.77905256,-0.69999224,-2.063887,-0.80288863,0.22075252,1.7860775,1.4735944,-0.0152507275,0.24190602,-0.019138759,2.226333,-0.14712368,0.6518404,0.13906276,-0.01858992,1.625635,0.97611505,-0.7192168,1.3372966,0.62862766,-0.22419612,0.2851391,0.9247738,0.91358316,0.23841876,-0.63337964,0.28620803,-0.87391347,0.0103083,-0.5062509,-0.29729593,0.80321676,0.31718785,-0.86546713,-0.18014562,1.4775734,-0.02648955,-0.09551237,0.29300454
472e4a09-7673-4098-a2e3-f558037ce2ca,56.81785200163657,111.38895581174916,-0.06867204,-2.7151647,1.7002103,0.6417891,-0.55606437,-1.0702245,0.42597914,0.1380842,-0.9132148,-0.3699055,0.8114338,-0.19107632,-0.4565447,-0.19759722,0.20762827,0.825758,0.183097,-0.8664011,-1.4828488,-1.8171462,0.20244066,-0.75234056,-1.2707213,0.05528841,0.2413976,0.2950761,-0.8871967,0.33021948,0.29339892,1.3116602,1.2015253,-1.7498157,0.9227971,-0.8125634,-0.32325947,-0.04330807,-0.7665071,1.1087489,-0.8303051,-0.03170372,-0.3885545,-0.4097106,-0.33017066,-1.9040099,-0.26586318,0.72477007,-0.40064773,-0.038903266,0.7225692,-0.17102914,0.09888487,-0.95746577,-0.92513144,-0.22160442,0.50569737,-0.700839,0.8624954,-1.0065734,-0.6870992,-1.5753397,-0.8111902,1.299495,-0.3669663,-0.10843417,-1.2293777,0.3292381,-0.61532927,-0.08658056,0.9717372,-0.8658706,0.05552232,-1.4181039,1.2676132,-1.1294904,-1.9806918,1.4208424,2.1467211,-0.2253863,1.2497671,-0.93774736,-0.06984,0.11582434,-0.7656425,-0.1443792,-0.71106887,1.762708,1.3350171,2.198308,0.9653292,0.061633512,-0.6310663,1.4895593,-0.7838572,-0.50366473,0.025218755,0.13838965,0.150028,0.7207181,0.26610866,0.49500903,-0.7321786,-0.50217444,0.79226094,-0.06766066,0.66390264,1.4261911,1.1336526,-0.9971902,0.2931716,-0.7347089,0.29811025,1.8615522,0.28280386,-0.5540696,2.194561,-0.8943286,-0.12071229,-1.3080992,-0.5736869,-0.25303137,-0.6332675,-0.51112676,0.10252204,-1.2187971,-0.840757,0.00808739,0.8790124,0.25968713
